,lowidlose_prob,lowidwin_prob,LowIDwin,TeamA_ID,TeamB_ID,TeamA_Name,TeamB_Name,Winner
1964,0.54,0.46,0,1344,1397,Providence,Tennessee,Tennessee
1965,0.584,0.416,0,1344,1400,Providence,Texas,Texas
1966,0.612,0.388,0,1344,1403,Providence,Texas Tech,Texas Tech
1967,0.484,0.516,1,1344,1411,Providence,TX Southern,Providence
1968,0.556,0.444,0,1344,1412,Providence,UAB,UAB
1969,0.56,0.44,0,1344,1417,Providence,UCLA,UCLA
1970,0.628,0.372,0,1344,1425,Providence,USC,USC
1971,0.38,0.62,1,1344,1436,Providence,Vermont,Providence
1972,0.496,0.504,1,1344,1437,Providence,Villanova,Providence
1973,0.404,0.596,1,1344,1439,Providence,Virginia Tech,Providence
1974,0.448,0.552,1,1344,1458,Providence,Wisconsin,Providence
1975,0.48,0.52,1,1344,1460,Providence,Wright St,Providence
1976,0.488,0.512,1,1344,1461,Providence,Wyoming,Providence
1977,0.544,0.456,0,1344,1463,Providence,Yale,Yale
1978,0.48,0.52,1,1345,1350,Purdue,Richmond,Purdue
1979,0.492,0.508,1,1345,1353,Purdue,Rutgers,Purdue
1980,0.44,0.56,1,1345,1355,Purdue,S Dakota St,Purdue
1981,0.528,0.472,0,1345,1361,Purdue,San Diego St,San Diego St
1982,0.588,0.412,0,1345,1362,Purdue,San Francisco,San Francisco
1983,0.456,0.544,1,1345,1371,Purdue,Seton Hall,Purdue
1984,0.492,0.508,1,1345,1388,Purdue,St Mary's CA,Purdue
1985,0.464,0.536,1,1345,1389,Purdue,St Peter's,Purdue
1986,0.468,0.532,1,1345,1394,Purdue,TAM C. Christi,Purdue
1987,0.564,0.436,0,1345,1395,Purdue,TCU,TCU
1988,0.584,0.416,0,1345,1397,Purdue,Tennessee,Tennessee
1989,0.5,0.5,0,1345,1400,Purdue,Texas,Texas
1990,0.676,0.324,0,1345,1403,Purdue,Texas Tech,Texas Tech
1991,0.52,0.48,0,1345,1411,Purdue,TX Southern,TX Southern
1992,0.516,0.484,0,1345,1412,Purdue,UAB,UAB
1993,0.412,0.588,1,1345,1417,Purdue,UCLA,Purdue
1994,0.548,0.452,0,1345,1425,Purdue,USC,USC
1995,0.404,0.596,1,1345,1436,Purdue,Vermont,Purdue
1996,0.444,0.556,1,1345,1437,Purdue,Villanova,Purdue
1997,0.4,0.6,1,1345,1439,Purdue,Virginia Tech,Purdue
1998,0.436,0.564,1,1345,1458,Purdue,Wisconsin,Purdue
1999,0.5,0.5,0,1345,1460,Purdue,Wright St,Wright St
2000,0.572,0.428,0,1345,1461,Purdue,Wyoming,Wyoming
2001,0.472,0.528,1,1345,1463,Purdue,Yale,Purdue
2002,0.436,0.564,1,1350,1353,Richmond,Rutgers,Richmond
2003,0.416,0.584,1,1350,1355,Richmond,S Dakota St,Richmond
2004,0.372,0.628,1,1350,1361,Richmond,San Diego St,Richmond
2005,0.448,0.552,1,1350,1362,Richmond,San Francisco,Richmond
2006,0.488,0.512,1,1350,1371,Richmond,Seton Hall,Richmond
2007,0.508,0.492,0,1350,1388,Richmond,St Mary's CA,St Mary's CA
2008,0.448,0.552,1,1350,1389,Richmond,St Peter's,Richmond
2009,0.548,0.452,0,1350,1394,Richmond,TAM C. Christi,TAM C. Christi
2010,0.488,0.512,1,1350,1395,Richmond,TCU,Richmond
2011,0.424,0.576,1,1350,1397,Richmond,Tennessee,Richmond
2012,0.476,0.524,1,1350,1400,Richmond,Texas,Richmond
2013,0.436,0.564,1,1350,1403,Richmond,Texas Tech,Richmond
2014,0.436,0.564,1,1350,1411,Richmond,TX Southern,Richmond
2015,0.428,0.572,1,1350,1412,Richmond,UAB,Richmond
2016,0.484,0.516,1,1350,1417,Richmond,UCLA,Richmond
2017,0.388,0.612,1,1350,1425,Richmond,USC,Richmond
2018,0.368,0.632,1,1350,1436,Richmond,Vermont,Richmond
2019,0.452,0.548,1,1350,1437,Richmond,Villanova,Richmond
2020,0.516,0.484,0,1350,1439,Richmond,Virginia Tech,Virginia Tech
2021,0.544,0.456,0,1350,1458,Richmond,Wisconsin,Wisconsin
2022,0.356,0.644,1,1350,1460,Richmond,Wright St,Richmond
2023,0.436,0.564,1,1350,1461,Richmond,Wyoming,Richmond
2024,0.472,0.528,1,1350,1463,Richmond,Yale,Richmond
2025,0.484,0.516,1,1353,1355,Rutgers,S Dakota St,Rutgers
2026,0.508,0.492,0,1353,1361,Rutgers,San Diego St,San Diego St
2027,0.444,0.556,1,1353,1362,Rutgers,San Francisco,Rutgers
2028,0.432,0.568,1,1353,1371,Rutgers,Seton Hall,Rutgers
2029,0.424,0.576,1,1353,1388,Rutgers,St Mary's CA,Rutgers
2030,0.544,0.456,0,1353,1389,Rutgers,St Peter's,St Peter's
2031,0.544,0.456,0,1353,1394,Rutgers,TAM C. Christi,TAM C. Christi
2032,0.504,0.496,0,1353,1395,Rutgers,TCU,TCU
2033,0.564,0.436,0,1353,1397,Rutgers,Tennessee,Tennessee
2034,0.492,0.508,1,1353,1400,Rutgers,Texas,Rutgers
2035,0.408,0.592,1,1353,1403,Rutgers,Texas Tech,Rutgers
2036,0.44,0.56,1,1353,1411,Rutgers,TX Southern,Rutgers
2037,0.544,0.456,0,1353,1412,Rutgers,UAB,UAB
2038,0.448,0.552,1,1353,1417,Rutgers,UCLA,Rutgers
2039,0.468,0.532,1,1353,1425,Rutgers,USC,Rutgers
2040,0.476,0.524,1,1353,1436,Rutgers,Vermont,Rutgers
2041,0.408,0.592,1,1353,1437,Rutgers,Villanova,Rutgers
2042,0.484,0.516,1,1353,1439,Rutgers,Virginia Tech,Rutgers
2043,0.432,0.568,1,1353,1458,Rutgers,Wisconsin,Rutgers
2044,0.372,0.628,1,1353,1460,Rutgers,Wright St,Rutgers
2045,0.5,0.5,0,1353,1461,Rutgers,Wyoming,Wyoming
2046,0.376,0.624,1,1353,1463,Rutgers,Yale,Rutgers
2047,0.536,0.464,0,1355,1361,S Dakota St,San Diego St,San Diego St
2048,0.48,0.52,1,1355,1362,S Dakota St,San Francisco,S Dakota St
2049,0.512,0.488,0,1355,1371,S Dakota St,Seton Hall,Seton Hall
2050,0.416,0.584,1,1355,1388,S Dakota St,St Mary's CA,S Dakota St
2051,0.556,0.444,0,1355,1389,S Dakota St,St Peter's,St Peter's
2052,0.448,0.552,1,1355,1394,S Dakota St,TAM C. Christi,S Dakota St
2053,0.576,0.424,0,1355,1395,S Dakota St,TCU,TCU
2054,0.572,0.428,0,1355,1397,S Dakota St,Tennessee,Tennessee
2055,0.508,0.492,0,1355,1400,S Dakota St,Texas,Texas
2056,0.48,0.52,1,1355,1403,S Dakota St,Texas Tech,S Dakota St
2057,0.648,0.352,0,1355,1411,S Dakota St,TX Southern,TX Southern
2058,0.444,0.556,1,1355,1412,S Dakota St,UAB,S Dakota St
2059,0.516,0.484,0,1355,1417,S Dakota St,UCLA,UCLA
2060,0.5,0.5,0,1355,1425,S Dakota St,USC,USC
2061,0.492,0.508,1,1355,1436,S Dakota St,Vermont,S Dakota St
2062,0.38,0.62,1,1355,1437,S Dakota St,Villanova,S Dakota St
2063,0.328,0.672,1,1355,1439,S Dakota St,Virginia Tech,S Dakota St
2064,0.48,0.52,1,1355,1458,S Dakota St,Wisconsin,S Dakota St
2065,0.44,0.56,1,1355,1460,S Dakota St,Wright St,S Dakota St
2066,0.476,0.524,1,1355,1461,S Dakota St,Wyoming,S Dakota St
2067,0.532,0.468,0,1355,1463,S Dakota St,Yale,Yale
2068,0.488,0.512,1,1361,1362,San Diego St,San Francisco,San Diego St
2069,0.36,0.64,1,1361,1371,San Diego St,Seton Hall,San Diego St
2070,0.48,0.52,1,1361,1388,San Diego St,St Mary's CA,San Diego St
2071,0.452,0.548,1,1361,1389,San Diego St,St Peter's,San Diego St
2072,0.496,0.504,1,1361,1394,San Diego St,TAM C. Christi,San Diego St
2073,0.432,0.568,1,1361,1395,San Diego St,TCU,San Diego St
2074,0.512,0.488,0,1361,1397,San Diego St,Tennessee,Tennessee
2075,0.5,0.5,0,1361,1400,San Diego St,Texas,Texas
2076,0.476,0.524,1,1361,1403,San Diego St,Texas Tech,San Diego St
2077,0.496,0.504,1,1361,1411,San Diego St,TX Southern,San Diego St
2078,0.504,0.496,0,1361,1412,San Diego St,UAB,UAB
2079,0.512,0.488,0,1361,1417,San Diego St,UCLA,UCLA
2080,0.528,0.472,0,1361,1425,San Diego St,USC,USC
2081,0.46,0.54,1,1361,1436,San Diego St,Vermont,San Diego St
2082,0.504,0.496,0,1361,1437,San Diego St,Villanova,Villanova
2083,0.456,0.544,1,1361,1439,San Diego St,Virginia Tech,San Diego St
2084,0.444,0.556,1,1361,1458,San Diego St,Wisconsin,San Diego St
2085,0.516,0.484,0,1361,1460,San Diego St,Wright St,Wright St
2086,0.472,0.528,1,1361,1461,San Diego St,Wyoming,San Diego St
2087,0.524,0.476,0,1361,1463,San Diego St,Yale,Yale
2088,0.4,0.6,1,1362,1371,San Francisco,Seton Hall,San Francisco
2089,0.508,0.492,0,1362,1388,San Francisco,St Mary's CA,St Mary's CA
2090,0.444,0.556,1,1362,1389,San Francisco,St Peter's,San Francisco
2091,0.468,0.532,1,1362,1394,San Francisco,TAM C. Christi,San Francisco
2092,0.408,0.592,1,1362,1395,San Francisco,TCU,San Francisco
2093,0.488,0.512,1,1362,1397,San Francisco,Tennessee,San Francisco
2094,0.464,0.536,1,1362,1400,San Francisco,Texas,San Francisco
2095,0.576,0.424,0,1362,1403,San Francisco,Texas Tech,Texas Tech
2096,0.484,0.516,1,1362,1411,San Francisco,TX Southern,San Francisco
2097,0.528,0.472,0,1362,1412,San Francisco,UAB,UAB
2098,0.468,0.532,1,1362,1417,San Francisco,UCLA,San Francisco
2099,0.476,0.524,1,1362,1425,San Francisco,USC,San Francisco
2100,0.44,0.56,1,1362,1436,San Francisco,Vermont,San Francisco
2101,0.472,0.528,1,1362,1437,San Francisco,Villanova,San Francisco
2102,0.468,0.532,1,1362,1439,San Francisco,Virginia Tech,San Francisco
2103,0.388,0.612,1,1362,1458,San Francisco,Wisconsin,San Francisco
2104,0.468,0.532,1,1362,1460,San Francisco,Wright St,San Francisco
2105,0.52,0.48,0,1362,1461,San Francisco,Wyoming,Wyoming
2106,0.424,0.576,1,1362,1463,San Francisco,Yale,San Francisco
2107,0.42,0.58,1,1371,1388,Seton Hall,St Mary's CA,Seton Hall
2108,0.668,0.332,0,1371,1389,Seton Hall,St Peter's,St Peter's
2109,0.528,0.472,0,1371,1394,Seton Hall,TAM C. Christi,TAM C. Christi
2110,0.608,0.392,0,1371,1395,Seton Hall,TCU,TCU
2111,0.44,0.56,1,1371,1397,Seton Hall,Tennessee,Seton Hall
2112,0.584,0.416,0,1371,1400,Seton Hall,Texas,Texas
2113,0.464,0.536,1,1371,1403,Seton Hall,Texas Tech,Seton Hall
2114,0.536,0.464,0,1371,1411,Seton Hall,TX Southern,TX Southern
2115,0.516,0.484,0,1371,1412,Seton Hall,UAB,UAB
2116,0.516,0.484,0,1371,1417,Seton Hall,UCLA,UCLA
2117,0.484,0.516,1,1371,1425,Seton Hall,USC,Seton Hall
2118,0.448,0.552,1,1371,1436,Seton Hall,Vermont,Seton Hall
2119,0.484,0.516,1,1371,1437,Seton Hall,Villanova,Seton Hall
2120,0.408,0.592,1,1371,1439,Seton Hall,Virginia Tech,Seton Hall
2121,0.424,0.576,1,1371,1458,Seton Hall,Wisconsin,Seton Hall
2122,0.528,0.472,0,1371,1460,Seton Hall,Wright St,Wright St
2123,0.5,0.5,0,1371,1461,Seton Hall,Wyoming,Wyoming
2124,0.536,0.464,0,1371,1463,Seton Hall,Yale,Yale
2125,0.536,0.464,0,1388,1389,St Mary's CA,St Peter's,St Peter's
2126,0.472,0.528,1,1388,1394,St Mary's CA,TAM C. Christi,St Mary's CA
2127,0.584,0.416,0,1388,1395,St Mary's CA,TCU,TCU
2128,0.496,0.504,1,1388,1397,St Mary's CA,Tennessee,St Mary's CA
2129,0.584,0.416,0,1388,1400,St Mary's CA,Texas,Texas
2130,0.556,0.444,0,1388,1403,St Mary's CA,Texas Tech,Texas Tech
2131,0.5,0.5,0,1388,1411,St Mary's CA,TX Southern,TX Southern
2132,0.492,0.508,1,1388,1412,St Mary's CA,UAB,St Mary's CA
2133,0.58,0.42,0,1388,1417,St Mary's CA,UCLA,UCLA
2134,0.54,0.46,0,1388,1425,St Mary's CA,USC,USC
2135,0.376,0.624,1,1388,1436,St Mary's CA,Vermont,St Mary's CA
2136,0.428,0.572,1,1388,1437,St Mary's CA,Villanova,St Mary's CA
2137,0.392,0.608,1,1388,1439,St Mary's CA,Virginia Tech,St Mary's CA
2138,0.432,0.568,1,1388,1458,St Mary's CA,Wisconsin,St Mary's CA
2139,0.416,0.584,1,1388,1460,St Mary's CA,Wright St,St Mary's CA
2140,0.408,0.592,1,1388,1461,St Mary's CA,Wyoming,St Mary's CA
2141,0.44,0.56,1,1388,1463,St Mary's CA,Yale,St Mary's CA
2142,0.512,0.488,0,1389,1394,St Peter's,TAM C. Christi,TAM C. Christi
2143,0.452,0.548,1,1389,1395,St Peter's,TCU,St Peter's
2144,0.612,0.388,0,1389,1397,St Peter's,Tennessee,Tennessee
2145,0.592,0.408,0,1389,1400,St Peter's,Texas,Texas
2146,0.596,0.404,0,1389,1403,St Peter's,Texas Tech,Texas Tech
2147,0.384,0.616,1,1389,1411,St Peter's,TX Southern,St Peter's
2148,0.492,0.508,1,1389,1412,St Peter's,UAB,St Peter's
2149,0.576,0.424,0,1389,1417,St Peter's,UCLA,UCLA
2150,0.528,0.472,0,1389,1425,St Peter's,USC,USC
2151,0.472,0.528,1,1389,1436,St Peter's,Vermont,St Peter's
2152,0.592,0.408,0,1389,1437,St Peter's,Villanova,Villanova
2153,0.496,0.504,1,1389,1439,St Peter's,Virginia Tech,St Peter's
2154,0.544,0.456,0,1389,1458,St Peter's,Wisconsin,Wisconsin
2155,0.456,0.544,1,1389,1460,St Peter's,Wright St,St Peter's
2156,0.472,0.528,1,1389,1461,St Peter's,Wyoming,St Peter's
2157,0.452,0.548,1,1389,1463,St Peter's,Yale,St Peter's
2158,0.468,0.532,1,1394,1395,TAM C. Christi,TCU,TAM C. Christi
2159,0.516,0.484,0,1394,1397,TAM C. Christi,Tennessee,Tennessee
2160,0.46,0.54,1,1394,1400,TAM C. Christi,Texas,TAM C. Christi
2161,0.544,0.456,0,1394,1403,TAM C. Christi,Texas Tech,Texas Tech
2162,0.432,0.568,1,1394,1411,TAM C. Christi,TX Southern,TAM C. Christi
2163,0.448,0.552,1,1394,1412,TAM C. Christi,UAB,TAM C. Christi
2164,0.48,0.52,1,1394,1417,TAM C. Christi,UCLA,TAM C. Christi
2165,0.584,0.416,0,1394,1425,TAM C. Christi,USC,USC
2166,0.596,0.404,0,1394,1436,TAM C. Christi,Vermont,Vermont
2167,0.58,0.42,0,1394,1437,TAM C. Christi,Villanova,Villanova
2168,0.512,0.488,0,1394,1439,TAM C. Christi,Virginia Tech,Virginia Tech
2169,0.52,0.48,0,1394,1458,TAM C. Christi,Wisconsin,Wisconsin
2170,0.484,0.516,1,1394,1460,TAM C. Christi,Wright St,TAM C. Christi
2171,0.572,0.428,0,1394,1461,TAM C. Christi,Wyoming,Wyoming
2172,0.472,0.528,1,1394,1463,TAM C. Christi,Yale,TAM C. Christi
2173,0.512,0.488,0,1395,1397,TCU,Tennessee,Tennessee
2174,0.528,0.472,0,1395,1400,TCU,Texas,Texas
2175,0.544,0.456,0,1395,1403,TCU,Texas Tech,Texas Tech
2176,0.392,0.608,1,1395,1411,TCU,TX Southern,TCU
2177,0.484,0.516,1,1395,1412,TCU,UAB,TCU
2178,0.544,0.456,0,1395,1417,TCU,UCLA,UCLA
2179,0.452,0.548,1,1395,1425,TCU,USC,TCU
2180,0.404,0.596,1,1395,1436,TCU,Vermont,TCU
2181,0.508,0.492,0,1395,1437,TCU,Villanova,Villanova
2182,0.428,0.572,1,1395,1439,TCU,Virginia Tech,TCU
2183,0.476,0.524,1,1395,1458,TCU,Wisconsin,TCU
2184,0.476,0.524,1,1395,1460,TCU,Wright St,TCU
2185,0.492,0.508,1,1395,1461,TCU,Wyoming,TCU
2186,0.444,0.556,1,1395,1463,TCU,Yale,TCU
2187,0.344,0.656,1,1397,1400,Tennessee,Texas,Tennessee
2188,0.444,0.556,1,1397,1403,Tennessee,Texas Tech,Tennessee
2189,0.464,0.536,1,1397,1411,Tennessee,TX Southern,Tennessee
2190,0.384,0.616,1,1397,1412,Tennessee,UAB,Tennessee
2191,0.436,0.564,1,1397,1417,Tennessee,UCLA,Tennessee
2192,0.364,0.636,1,1397,1425,Tennessee,USC,Tennessee
2193,0.464,0.536,1,1397,1436,Tennessee,Vermont,Tennessee
2194,0.476,0.524,1,1397,1437,Tennessee,Villanova,Tennessee
2195,0.472,0.528,1,1397,1439,Tennessee,Virginia Tech,Tennessee
2196,0.452,0.548,1,1397,1458,Tennessee,Wisconsin,Tennessee
2197,0.4,0.6,1,1397,1460,Tennessee,Wright St,Tennessee
2198,0.552,0.448,0,1397,1461,Tennessee,Wyoming,Wyoming
2199,0.448,0.552,1,1397,1463,Tennessee,Yale,Tennessee
2200,0.488,0.512,1,1400,1403,Texas,Texas Tech,Texas
2201,0.452,0.548,1,1400,1411,Texas,TX Southern,Texas
2202,0.448,0.552,1,1400,1412,Texas,UAB,Texas
2203,0.504,0.496,0,1400,1417,Texas,UCLA,UCLA
2204,0.416,0.584,1,1400,1425,Texas,USC,Texas
2205,0.368,0.632,1,1400,1436,Texas,Vermont,Texas
2206,0.424,0.576,1,1400,1437,Texas,Villanova,Texas
2207,0.404,0.596,1,1400,1439,Texas,Virginia Tech,Texas
2208,0.392,0.608,1,1400,1458,Texas,Wisconsin,Texas
2209,0.388,0.612,1,1400,1460,Texas,Wright St,Texas
2210,0.496,0.504,1,1400,1461,Texas,Wyoming,Texas
2211,0.464,0.536,1,1400,1463,Texas,Yale,Texas
2212,0.536,0.464,0,1403,1411,Texas Tech,TX Southern,TX Southern
2213,0.448,0.552,1,1403,1412,Texas Tech,UAB,Texas Tech
2214,0.472,0.528,1,1403,1417,Texas Tech,UCLA,Texas Tech
2215,0.44,0.56,1,1403,1425,Texas Tech,USC,Texas Tech
2216,0.424,0.576,1,1403,1436,Texas Tech,Vermont,Texas Tech
2217,0.46,0.54,1,1403,1437,Texas Tech,Villanova,Texas Tech
2218,0.448,0.552,1,1403,1439,Texas Tech,Virginia Tech,Texas Tech
2219,0.476,0.524,1,1403,1458,Texas Tech,Wisconsin,Texas Tech
2220,0.46,0.54,1,1403,1460,Texas Tech,Wright St,Texas Tech
2221,0.432,0.568,1,1403,1461,Texas Tech,Wyoming,Texas Tech
2222,0.404,0.596,1,1403,1463,Texas Tech,Yale,Texas Tech
2223,0.58,0.42,0,1411,1412,TX Southern,UAB,UAB
2224,0.508,0.492,0,1411,1417,TX Southern,UCLA,UCLA
2225,0.54,0.46,0,1411,1425,TX Southern,USC,USC
2226,0.472,0.528,1,1411,1436,TX Southern,Vermont,TX Southern
2227,0.532,0.468,0,1411,1437,TX Southern,Villanova,Villanova
2228,0.544,0.456,0,1411,1439,TX Southern,Virginia Tech,Virginia Tech
2229,0.536,0.464,0,1411,1458,TX Southern,Wisconsin,Wisconsin
2230,0.452,0.548,1,1411,1460,TX Southern,Wright St,TX Southern
2231,0.56,0.44,0,1411,1461,TX Southern,Wyoming,Wyoming
2232,0.476,0.524,1,1411,1463,TX Southern,Yale,TX Southern
2233,0.46,0.54,1,1412,1417,UAB,UCLA,UAB
2234,0.38,0.62,1,1412,1425,UAB,USC,UAB
2235,0.444,0.556,1,1412,1436,UAB,Vermont,UAB
2236,0.42,0.58,1,1412,1437,UAB,Villanova,UAB
2237,0.512,0.488,0,1412,1439,UAB,Virginia Tech,Virginia Tech
2238,0.324,0.676,1,1412,1458,UAB,Wisconsin,UAB
2239,0.432,0.568,1,1412,1460,UAB,Wright St,UAB
2240,0.44,0.56,1,1412,1461,UAB,Wyoming,UAB
2241,0.484,0.516,1,1412,1463,UAB,Yale,UAB
2242,0.456,0.544,1,1417,1425,UCLA,USC,UCLA
2243,0.368,0.632,1,1417,1436,UCLA,Vermont,UCLA
2244,0.404,0.596,1,1417,1437,UCLA,Villanova,UCLA
2245,0.384,0.616,1,1417,1439,UCLA,Virginia Tech,UCLA
2246,0.444,0.556,1,1417,1458,UCLA,Wisconsin,UCLA
2247,0.508,0.492,0,1417,1460,UCLA,Wright St,Wright St
2248,0.544,0.456,0,1417,1461,UCLA,Wyoming,Wyoming
2249,0.44,0.56,1,1417,1463,UCLA,Yale,UCLA
2250,0.472,0.528,1,1425,1436,USC,Vermont,USC
2251,0.608,0.392,0,1425,1437,USC,Villanova,Villanova
2252,0.48,0.52,1,1425,1439,USC,Virginia Tech,USC
2253,0.388,0.612,1,1425,1458,USC,Wisconsin,USC
2254,0.516,0.484,0,1425,1460,USC,Wright St,Wright St
2255,0.412,0.588,1,1425,1461,USC,Wyoming,USC
2256,0.56,0.44,0,1425,1463,USC,Yale,Yale
2257,0.564,0.436,0,1436,1437,Vermont,Villanova,Villanova
2258,0.396,0.604,1,1436,1439,Vermont,Virginia Tech,Vermont
2259,0.46,0.54,1,1436,1458,Vermont,Wisconsin,Vermont
2260,0.54,0.46,0,1436,1460,Vermont,Wright St,Wright St
2261,0.456,0.544,1,1436,1461,Vermont,Wyoming,Vermont
2262,0.496,0.504,1,1436,1463,Vermont,Yale,Vermont
2263,0.464,0.536,1,1437,1439,Villanova,Virginia Tech,Villanova
2264,0.592,0.408,0,1437,1458,Villanova,Wisconsin,Wisconsin
2265,0.444,0.556,1,1437,1460,Villanova,Wright St,Villanova
2266,0.476,0.524,1,1437,1461,Villanova,Wyoming,Villanova
2267,0.584,0.416,0,1437,1463,Villanova,Yale,Yale
2268,0.44,0.56,1,1439,1458,Virginia Tech,Wisconsin,Virginia Tech
2269,0.448,0.552,1,1439,1460,Virginia Tech,Wright St,Virginia Tech
2270,0.46,0.54,1,1439,1461,Virginia Tech,Wyoming,Virginia Tech
2271,0.544,0.456,0,1439,1463,Virginia Tech,Yale,Yale
2272,0.496,0.504,1,1458,1460,Wisconsin,Wright St,Wisconsin
2273,0.404,0.596,1,1458,1461,Wisconsin,Wyoming,Wisconsin
2274,0.528,0.472,0,1458,1463,Wisconsin,Yale,Yale
2275,0.608,0.392,0,1460,1461,Wright St,Wyoming,Wyoming
2276,0.476,0.524,1,1460,1463,Wright St,Yale,Wright St
2277,0.528,0.472,0,1461,1463,Wyoming,Yale,Yale
